ts,idx,entry,oi_chg_4h,px_chg_4h,ret_30d,regime,ret_30d_backonly,regime_backonly,r_outcome,exit_kind,window_span_h,resolved,r_10bp
2022-03-23 01:00:00+00:00,2688,2957.99,-0.021763604209092846,-0.018850213279731576,0.1825835255251511,bull_30d,0.1327001739979854,bull_30d,1.4100000000000037,target,4.0,True,1.4500000000000037
2022-03-25 15:00:00+00:00,2750,3120.27,-0.03962324783960458,-0.014826836068109972,0.20300463146135406,bull_30d,0.1799686595309553,bull_30d,0.6926245805651446,tif,4.0,True,0.7326245805651447
2022-03-29 15:00:00+00:00,2846,3401.22,-0.025486144946344713,-0.018066862982851317,0.29931689341320133,bull_30d,0.1999424077173657,bull_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2022-04-01 21:00:00+00:00,2924,3450.21,-0.02235656696352295,-0.005376406081536889,0.17196443051159127,bull_30d,0.10277556534626497,bull_30d,1.015295040012059,tif,4.0,True,1.055295040012059
2022-04-05 14:00:00+00:00,3013,3450.71,-0.022393640468592824,-0.018429810837718663,0.3356397855156372,bull_30d,0.32115409885303436,bull_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2022-04-07 15:00:00+00:00,3062,3198.03,-0.028592336910923444,-0.01582724514226974,0.25224714520343716,bull_30d,0.2718502751114502,bull_30d,1.4100000000000035,target,4.0,True,1.4500000000000035
2022-04-10 22:00:00+00:00,3141,3220.58,-0.02709839668019076,-0.02032907364764358,0.25210396378560884,bull_30d,0.2502801830017196,bull_30d,-1.09,stop,4.0,True,-1.05
2022-04-11 22:00:00+00:00,3165,2998.59,-0.024242112756684864,-0.01205529820307183,0.160088641709897,bull_30d,0.25210396378560884,bull_30d,1.4099999999999928,target,4.0,True,1.4499999999999929
2022-04-17 19:00:00+00:00,3306,3050.24,-0.029051503766634235,-0.006973428048677288,0.016340937093689112,flat_30d,0.08796615837822075,flat_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2022-04-20 15:00:00+00:00,3374,3066.73,-0.0313570635527084,-0.026833455505523074,0.06400999626178594,flat_30d,0.0838848161316148,flat_30d,1.4100000000000001,target,4.0,True,1.4500000000000002
2022-04-21 16:00:00+00:00,3399,3077.86,-0.03563530133521975,-0.026113865693790927,0.0043186940161497045,flat_30d,0.06400999626178594,flat_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2022-04-27 12:00:00+00:00,3539,2865.44,-0.02341516619737405,-0.006359708438230416,-0.13380349289961058,bear_30d,-0.1478387015517404,bear_30d,1.4099999999999964,target,4.0,True,1.4499999999999964
2022-04-28 12:00:00+00:00,3563,2914.0,-0.020338337486172087,-0.005233278599543256,-0.13639599882318332,bear_30d,-0.13380349289961058,bear_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2022-05-01 19:00:00+00:00,3642,2764.23,-0.02194971177429239,-0.014190341010406504,-0.1826548129449126,bear_30d,-0.16953889005707878,bear_30d,1.41,target,4.0,True,1.45
2022-05-08 22:00:00+00:00,3813,2538.7,-0.021918057476368102,-0.009028702138705547,-0.2106879414400582,bear_30d,-0.18303954854812954,bear_30d,-1.0900000000000003,stop,4.0,True,-1.0500000000000003
2022-05-10 09:00:00+00:00,3848,2373.35,-0.02550935838003654,-0.012449703945041524,-0.26853610979176556,bear_30d,-0.3162058369378026,bear_30d,1.4099999999999953,target,4.0,True,1.4499999999999953
2022-05-11 13:00:00+00:00,3876,2341.16,-0.050243315207965544,-0.03862484703640734,-0.30037029700975937,bear_30d,-0.26853610979176556,bear_30d,-1.0900000000000003,stop,4.0,True,-1.0500000000000003
2022-05-13 20:00:00+00:00,3931,2045.32,-0.021005325061414393,-0.010230055263590887,-0.3555199024531117,bear_30d,-0.3524171430459637,bear_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2022-05-16 13:00:00+00:00,3996,1993.34,-0.04181082630624244,-0.006563635366880871,-0.33849031553405984,bear_30d,-0.29452584405713356,bear_30d,1.409999999999997,target,4.0,True,1.449999999999997
2022-05-20 16:00:00+00:00,4095,1933.38,-0.02204261353467507,-0.050416742385917646,-0.3628225022039616,bear_30d,-0.34864953780455554,bear_30d,1.4100000000000028,target,4.0,True,1.4500000000000028
2022-05-22 15:00:00+00:00,4142,2003.45,-0.0273339970927875,-0.006968986522991161,-0.310010876982009,bear_30d,-0.33789508638819843,bear_30d,1.41,target,4.0,True,1.45
2022-05-23 19:00:00+00:00,4170,1979.6,-0.022652715696059644,-0.04104943953031004,-0.32687319983073293,bear_30d,-0.310010876982009,bear_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2022-05-25 06:00:00+00:00,4205,1984.53,-0.035762999604923906,-0.014769545445519006,-0.3539823892006614,bear_30d,-0.3221718619924151,bear_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2022-05-26 19:00:00+00:00,4242,1826.0,-0.08695847129205525,-0.01875436616690851,-0.3621451059162073,bear_30d,-0.3539823892006614,bear_30d,-1.09,stop,4.0,True,-1.05
2022-05-31 13:00:00+00:00,4356,1944.01,-0.022518744603134633,-0.01090341094106162,-0.31228527509580717,bear_30d,-0.26686360133573084,bear_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2022-06-01 17:00:00+00:00,4384,1846.31,-0.031080546771409368,-0.05952617450348163,-0.36357331988399955,bear_30d,-0.31228527509580717,bear_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
