position_id,symbol,side_sign,outcome,dist_hvn_pct,dist_lvn_pct,dist_fib_norm,dist_fib_pct,touch_density_pct
BNBUSDT-2026-07-31-long,BNBUSDT,1,breakeven,2.5494544834640327,0.03878281622913012,0.0304390124663904,0.21228435049437952,0.6701414743112435
ARKMUSDT-2026-07-31-long,ARKMUSDT,1,win,8.703125000000002,2.4322916666666705,0.03260465116279102,0.7302083333333408,0.07446016381236038
UNIUSDT-2026-07-31-short,UNIUSDT,-1,win,8.87405660377359,0.6240566037735884,0.07330703259005134,2.015943396226412,0.07446016381236038
HYPEUSDT-2026-08-01-long,HYPEUSDT,1,win,4.823263358778633,0.6687977099236546,0.13477391376866021,3.0841106870229096,0.29784065524944153
BTCUSDT-2026-08-01-long,BTCUSDT,1,win,2.3642707115239707,0.0537622195951723,0.19144594115561783,1.3823046024542334,0.37230081906180196
ZECUSDT-2026-08-02-long,ZECUSDT,1,win,0.19463569165786954,9.859514255543822,0.012458149779735656,0.2866821541710659,2.1593447505584513
ETHUSDT-2026-08-02-long,ETHUSDT,1,win,0.9841192266380232,0.9227443609022633,0.04245950802404167,0.36802040816327014,3.87192851824274
ZECUSDT-2026-08-03-long,ZECUSDT,1,breakeven,1.2556846473029115,7.991286307053948,0.07303354692800595,1.6079502074688772,0.8190618019359642
ETHUSDT-2026-08-04-long,ETHUSDT,1,win,0.15076057846813765,1.0151955008034295,0.07344036185637327,0.634844134975902,7.66939687267312
ETHUSDT-2026-08-05-long,ETHUSDT,1,win,0.04750658552094268,1.2547861909774356,0.06649098457153503,0.5733800687138355,6.850335070737155
ETHUSDT-2026-08-05-short,ETHUSDT,-1,win,2.234557291666673,0.9596197916666682,0.002162587520911345,0.018178124999993862,4.318689501116903
BTCUSDT-2026-08-06-short,BTCUSDT,-1,win,0.967438226749762,0.7801968808487914,0.0011423744086501684,0.006238917570559954,3.4996276991809383
TRADOORUSDT-2026-08-06-long,TRADOORUSDT,1,loss,24.434027777777764,0.3034722222222212,0.152551859099804,5.413472222222213,0.0
THETAUSDT-2026-08-07-short,THETAUSDT,-1,unknown,3.6126865671641877,1.8485074626865723,0.07026395939086306,1.0329850746268672,1.1169024571854058
ETHUSDT-2026-08-07-short,ETHUSDT,-1,win,0.19357908861127926,0.6457785082016633,0.015062767209864856,0.12643048086625044,3.9463886820551006
GRTUSDT-2026-08-10-short,GRTUSDT,-1,win,0.6286890871654133,6.932052161976668,0.04090196078431402,0.5726835964310267,2.6061057334326136
BTCUSDT-2026-08-10-long,BTCUSDT,1,win,0.06107957885232544,1.693203923062328,0.0180245244168541,0.09193207841735981,5.212211466865227
ETHUSDT-2026-08-10-long,ETHUSDT,1,win,0.13873255230305107,3.4354421863152393,0.007407634272056003,0.05295235857621123,5.658972449739389
HYPEUSDT-2026-08-13-short,HYPEUSDT,-1,win,5.284850042844908,0.28262210796914994,0.20659969850623477,2.5836469580119896,0.22338049143708116
ZECUSDT-2026-08-14-long,ZECUSDT,1,win,0.23267489711934608,5.586584362139919,0.033605906313645795,0.5432263374485621,3.052866716306776
ENSUSDT-2026-08-14-long,ENSUSDT,1,unknown,4.064667988107049,0.8991575817641049,0.1061832884097051,0.97606541129833,1.340282948622487
SOLUSDT-2026-08-16-long,SOLUSDT,1,win,0.7924302788844789,2.5483399734395666,0.04728452579035054,0.377397078353262,4.169769173492182
WLDUSDT-2026-08-17-short,WLDUSDT,-1,win,3.6413288288288443,0.5591216216216338,0.009396419437340608,0.20686936936937933,0.14892032762472077
BTCUSDT-2026-08-17-short,BTCUSDT,-1,loss,0.3524027993779178,1.5129160186625086,0.012430548607635076,0.0579673405909701,4.616530156366344
ZECUSDT-2026-08-18-short,ZECUSDT,-1,unknown,0.7402019002375226,3.8580166270783858,0.02497851592259644,0.3244932699920832,2.8294862248696946
HYPEUSDT-2026-08-19-short,HYPEUSDT,-1,unknown,5.718004012036109,0.013590772316941153,0.12286182276354528,1.4670712136409279,0.5956813104988831
BTCUSDT-2026-08-20-long,BTCUSDT,1,win,6.0158150921992375,0.48330516616698366,0.045931507193251564,0.529409415550596,0.22338049143708116
BTCUSDT-2026-08-20-short,BTCUSDT,-1,loss,10.342783149171275,0.4176864640883962,0.23514206271561802,3.15379419889504,0.0
ARBUSDT-2026-08-20-short,ARBUSDT,-1,unknown,9.905849268841397,1.9596175478065199,0.11771167294244197,2.461484814398197,0.29784065524944153
BTCUSDT-2026-08-21-long,BTCUSDT,1,breakeven,15.853952134540744,1.7198874514877078,0.08187766602426273,1.8082253557567873,0.14892032762472077
